ActorAttrType_18105_AttributeUpText,abmj,h唤醒体属性类型_ActorAttrType_A.csv,15,ActorAttrType,AttributeUpText,,暴击伤害+{s1},크리티컬 피해 +{s1}
ActorAttrType_22207_Text,abpU,h唤醒体属性类型_ActorAttrType_A.csv,16,ActorAttrType,Text,,狂气回充等级,광기 회복
ActorAttrType_22207_AttributeUpText,abpT,h唤醒体属性类型_ActorAttrType_A.csv,16,ActorAttrType,AttributeUpText,,狂气回充等级+{s1},광기 회복 +{s1}
ActorAttrType_22207_AttributeDesc,abpS,h唤醒体属性类型_ActorAttrType_A.csv,16,ActorAttrType,AttributeDesc,,每次释放狂气爆发后获得 {s1} 点狂气。随着该属性增加，额外的加成效果会逐渐衰减。,광기 폭발을 사용한 후 광기를 {s1} 얻습니다. 속성값이 높아질 수록 얻는 광기 수치가 점차 감소합니다.
ActorAttrType_22214_Text,abpX,h唤醒体属性类型_ActorAttrType_A.csv,17,ActorAttrType,Text,,狂气回充,광기 충전
ActorAttrType_18147_Text,aboG,h唤醒体属性类型_ActorAttrType_A.csv,18,ActorAttrType,Text,,幸运刻印率,행운의 각인 확률
ActorAttrType_18147_AttributeUpText,aboF,h唤醒体属性类型_ActorAttrType_A.csv,18,ActorAttrType,AttributeUpText,,幸运刻印率+{s1},행운의 각인 확률 +{s1}
ActorAttrType_18151_Text,aboS,h唤醒体属性类型_ActorAttrType_A.csv,19,ActorAttrType,Text,,死亡抵抗,죽음 저항
ActorAttrType_18151_AttributeUpText,aboR,h唤醒体属性类型_ActorAttrType_A.csv,19,ActorAttrType,AttributeUpText,,死亡抵抗+{s1},죽음 저항 +{s1}
ActorAttrType_18151_AttributeDesc,aboQ,h唤醒体属性类型_ActorAttrType_A.csv,19,ActorAttrType,AttributeDesc,,队伍的死亡抵抗等于队伍中唤醒体的死亡抵抗之和。\n在战斗中受到致命伤害时，有概率保留 1 点生命，触发后下回合额外获得 2 点算力并抽 2 张牌，当前及后续获得的死亡抵抗减半，持续至调查结束。,"팀의 죽음 저항은 각 각성체의 죽음 저항의 합입니다. \n전투 중 치명적인 피해를 받았을 때, 확률적으로 HP 1을 남기고 생존하며, 다음 턴에 추가로 산출력 2를 얻고 카드를 2장 뽑습니다. 죽음 저항 발동 후 현재 죽음 저항과 이후에 획득하는 죽음 저항이 절반이 되며, 조사가 끝날 때까지 지속됩니다."
ActorAttrType_18126_Text,abnv,h唤醒体属性类型_ActorAttrType_A.csv,20,ActorAttrType,Text,,界域精通,영역 숙련
ActorAttrType_18126_AttributeUpText,abnu,h唤醒体属性类型_ActorAttrType_A.csv,20,ActorAttrType,AttributeUpText,,界域精通+{s1},영역 숙련 +{s1}
ActorAttrType_18126_AttributeDesc,abnt,h唤醒体属性类型_ActorAttrType_A.csv,20,ActorAttrType,AttributeDesc,,队伍的界域精通等于队伍中唤醒体的界域精通之和。界域精通可以提升队伍的界域天赋效果。若当前队伍为「至纯界域」，界域精通效果翻倍。\n·<Blue:混沌>界域的队伍每有 1 点界域精通，释放钥令后所有唤醒体额外获得 <Blue:0.05> 点狂气。\n·<Blue:深海>界域的队伍每有 1 点界域精通，释放狂气爆发后有 <Blue:0.25％> 的概率额外获得 1 层触腕集结（概率超过 100% 可获得多层），切换为「静海」时获得的护盾提高 <Blue:0.01％> 最大生命，「怒涛」中因主动伤害触发的触腕攻击提高 <Blue:0.02%> 触腕伤害。\n·<Blue:血肉>界域的队伍每有 1 点界域精通，每回合首次触发吞噬时额外获得最大生命 <Blue:0.01%> 的护盾和 <Blue:0.005%> 的临时力量（随损失生命提高，至多提高 100％）。\n·<Blue:超维>界域的队伍每有 1 点界域精通，回合开始时有 <Blue:0.125%> 的概率获得 1 张「灵感」（概率超过 100% 可获得多张）。,"팀의 영역 숙련은 팀 내 각성체 영역 숙련의 합과 같습니다. 영역 숙련은 팀의 영역 특성 효과를 강화합니다. 현재 팀이 「순수 영역」일 경우, 영역 숙련 효과가 2배로 증가합니다.\n· <Blue:혼돈> 영역은 영역 숙련 1마다, 은열쇠 발동 후 모든 각성체가 <Blue:0.05> 광기를 추가로 획득합니다.\n· <Blue:심해> 영역은 영역 숙련 1마다, 광기 폭발 후 <Blue:0.25%> 확률로 임시 촉수를 1개 생성하며 (확률이 100%를 초과할 경우 여러 개를 생성할 수 있음), 「고요한 바다」 태세로 전환 시 최대 HP의 <Blue:0.01%>만큼의 방어막을 생성하고, 「몰아치는 파도」 태세에서 공격으로 발동된 촉수 공격이 촉수 피해를 <Blue:0.02%>만큼 증가시킵니다.\n· <Blue:혈육> 영역은 영역 숙련 1마다, 매 턴 처음 포식 효과를 발동할 때 최대 HP의 <Blue:0.01%>만큼 방어막을 생성하고, <Blue:0.005%>만큼의 임시 힘을 추가로 획득합니다 (잃은 HP에 따라 최대 100%까지 증가). \n· <Blue:초차원> 영역은 영역 숙련 1마다, 턴 시작시 <Blue:0.125%> 확률로 「영감」 카드 1장을 추가로 획득합니다 (확률이 100%를 초과하면 여러 장을 획득할 수 있음)."
ActorAttrType_18139_Text,aboi,h唤醒体属性类型_ActorAttrType_A.csv,21,ActorAttrType,Text,,银钥充能等级,은열쇠 충전
ActorAttrType_18139_AttributeUpText,aboh,h唤醒体属性类型_ActorAttrType_A.csv,21,ActorAttrType,AttributeUpText,,银钥充能+{s1},은열쇠 충전 +{s1}
ActorAttrType_18139_AttributeDesc,abog,h唤醒体属性类型_ActorAttrType_A.csv,21,ActorAttrType,AttributeDesc,,每消耗 1 算力获得 {s1} 点银钥能量。随着该属性增加，额外提高的银钥能量会逐渐衰减。,산출력 1을 소모할 때마다 은열쇠 에너지를 {s1} 획득합니다. 속성값이 높아질 수록 추가로 얻는 은열쇠 에너지가 점차 감소합니다.
ActorAttrType_21322_Text,abpR,h唤醒体属性类型_ActorAttrType_A.csv,22,ActorAttrType,Text,,银钥充能,은열쇠 충전
ActorAttrType_18155_Text,abpb,h唤醒体属性类型_ActorAttrType_A.csv,23,ActorAttrType,Text,,黑印掉落,검은 인장 드롭율
ActorAttrType_18155_AttributeUpText,abpa,h唤醒体属性类型_ActorAttrType_A.csv,23,ActorAttrType,AttributeUpText,,黑印掉落+{s1},검은 인장 드롭율 +{s1}
ActorAttrType_18155_AttributeDesc,aboZ,h唤醒体属性类型_ActorAttrType_A.csv,23,ActorAttrType,AttributeDesc,,百分比提高战斗胜利后敌人掉落的黑印。,전투 승리 시 적이 드롭하는 검은 인장 수량을 증가시킵니다.
ActorAttrType_18142_Text,abor,h唤醒体属性类型_ActorAttrType_A.csv,24,ActorAttrType,Text,,伤害强效,피해 증폭
ActorAttrType_18142_AttributeUpText,aboq,h唤醒体属性类型_ActorAttrType_A.csv,24,ActorAttrType,AttributeUpText,,伤害强效+{s1},피해 증폭 +{s1}
ActorAttrType_18142_AttributeDesc,abop,h唤醒体属性类型_ActorAttrType_A.csv,24,ActorAttrType,AttributeDesc,,百分比提高所有唤醒体造成的「基础伤害」、施加的「固定值中毒」和「固定值反击」层数、深海界域初始触腕伤害。,"모든 각성체의 「기본 피해」, 「고정값 중독」 및 「고정값 반격」 스택, 그리고 심해 영역의 「초기 촉수 피해」를 증가시킵니다."
ActorAttrType_18129_Text,abnE,h唤醒体属性类型_ActorAttrType_A.csv,25,ActorAttrType,Text,,基础伤害,기본 피해
ActorAttrType_18129_AttributeUpText,abnD,h唤醒体属性类型_ActorAttrType_A.csv,25,ActorAttrType,AttributeUpText,,基础伤害 +{s1},기본 피해
ActorAttrType_18129_AttributeDesc,abnC,h唤醒体属性类型_ActorAttrType_A.csv,25,ActorAttrType,AttributeDesc,,基础伤害加成越高，唤醒体造成的伤害越高,기본 피해가 높을 수록 각성체가 가하는 피해량이 높아집니다.
ActorAttrType_18137_Text,aboc,h唤醒体属性类型_ActorAttrType_A.csv,26,ActorAttrType,Text,,护盾和治疗强效,방어막/치유 증폭
ActorAttrType_18137_AttributeUpText,abob,h唤醒体属性类型_ActorAttrType_A.csv,26,ActorAttrType,AttributeUpText,,护盾和治疗强效+{s1},방어막/치유 증폭 +{s1}
ActorAttrType_18137_AttributeDesc,aboa,h唤醒体属性类型_ActorAttrType_A.csv,26,ActorAttrType,AttributeDesc,,唤醒体施加护盾和回复效果时，提升护盾数值和回复数值的比例,각성체가 부여하는 방어막 및 회복 효과의 수치를 상승시킵니다.
ActorAttrType_18144_Text,abox,h唤醒体属性类型_ActorAttrType_A.csv,27,ActorAttrType,Text,,暴击抵抗,크리티컬 저항
ActorAttrType_18144_AttributeUpText,abow,h唤醒体属性类型_ActorAttrType_A.csv,27,ActorAttrType,AttributeUpText,,暴击抵抗+{s1},크리티컬 저항 +{s1}
ActorAttrType_18144_AttributeDesc,abov,h唤醒体属性类型_ActorAttrType_A.csv,27,ActorAttrType,AttributeDesc,,唤醒体造成主动伤害时，抵抗暴击的概率,"각성체에게 공격받았을 때, 크리티컬에 저항할 확률입니다."
ActorAttrType_18113_Text,abmI,h唤醒体属性类型_ActorAttrType_A.csv,28,ActorAttrType,Text,,开场狂气,초기 광기
ActorAttrType_18113_AttributeDesc,abmG,h唤醒体属性类型_ActorAttrType_A.csv,28,ActorAttrType,AttributeDesc,,唤醒体充能狂气的效率,각성체의 광기 회복 효율입니다.
ActorAttrType_18120_Text,abnd,h唤醒体属性类型_ActorAttrType_A.csv,29,ActorAttrType,Text,,狂气上限,광기 최대치
ActorAttrType_18120_AttributeUpText,abnc,h唤醒体属性类型_ActorAttrType_A.csv,29,ActorAttrType,AttributeUpText,,狂气上限+{s1},광기 최대치 +{s1}
ActorAttrType_18120_AttributeDesc,abnb,h唤醒体属性类型_ActorAttrType_A.csv,29,ActorAttrType,AttributeDesc,,狂气上限,광기 최대치
ActorAttrType_18131_Text,abnK,h唤醒体属性类型_ActorAttrType_A.csv,30,ActorAttrType,Text,,狂气自动回复,광기 자동 회복
ActorAttrType_18131_AttributeUpText,abnJ,h唤醒体属性类型_ActorAttrType_A.csv,30,ActorAttrType,AttributeUpText,,狂气自动回复+{s1},광기 자동 회복 +{s1}
ActorAttrType_18131_AttributeDesc,abnI,h唤醒体属性类型_ActorAttrType_A.csv,30,ActorAttrType,AttributeDesc,,回合结束时，唤醒体自动回复的狂气值（课题模式中，则为唤醒体每次行动后回复的狂气值）,"턴 종료 시, 각성체가 자동으로 회복하는 광기 수치입니다. (과제 모드에서는 각성체가 행동할 때마다 얻는 광기 수치)"
ActorAttrType_18115_Text,abmO,h唤醒体属性类型_ActorAttrType_A.csv,31,ActorAttrType,Text,,狂气消耗降低,광기 소비 감소
ActorAttrType_18115_AttributeUpText,abmN,h唤醒体属性类型_ActorAttrType_A.csv,31,ActorAttrType,AttributeUpText,,狂气消耗降低+{s1},광기 소비 감소 +{s1}
ActorAttrType_18115_AttributeDesc,abmM,h唤醒体属性类型_ActorAttrType_A.csv,31,ActorAttrType,AttributeDesc,,唤醒体释放本源降临后，返还的狂气值,각성체 본원 강림 후 돌려받는 광기 수치
ActorAttrType_18145_Text,aboA,h唤醒体属性类型_ActorAttrType_A.csv,32,ActorAttrType,Text,,本源降临等级,본원 강림 레벨
ActorAttrType_18145_AttributeUpText,aboz,h唤醒体属性类型_ActorAttrType_A.csv,32,ActorAttrType,AttributeUpText,,本源降临等级+{s1},본원 강림 레벨 +{s1}
ActorAttrType_18145_AttributeDesc,aboy,h唤醒体属性类型_ActorAttrType_A.csv,32,ActorAttrType,AttributeDesc,,本源降临等级,본원 강림 레벨
ActorAttrType_18141_Text,aboo,h唤醒体属性类型_ActorAttrType_A.csv,33,ActorAttrType,Text,,打击等级,타격 레벨
ActorAttrType_18141_AttributeUpText,abon,h唤醒体属性类型_ActorAttrType_A.csv,33,ActorAttrType,AttributeUpText,,打击等级+{s1},타격 레벨 +{s1}
ActorAttrType_18141_AttributeDesc,abom,h唤醒体属性类型_ActorAttrType_A.csv,33,ActorAttrType,AttributeDesc,,打击等级,타격 레벨
ActorAttrType_18122_Text,abnj,h唤醒体属性类型_ActorAttrType_A.csv,34,ActorAttrType,Text,,防御等级,방어 레벨
ActorAttrType_18122_AttributeUpText,abni,h唤醒体属性类型_ActorAttrType_A.csv,34,ActorAttrType,AttributeUpText,,防御等级+{s1},방어 레벨 +{s1}
ActorAttrType_18122_AttributeDesc,abnh,h唤醒体属性类型_ActorAttrType_A.csv,34,ActorAttrType,AttributeDesc,,防御等级,방어 레벨
ActorAttrType_18168_Text,abpO,h唤醒体属性类型_ActorAttrType_A.csv,35,ActorAttrType,Text,,灵知觉醒等级,영지 각성 레벨
ActorAttrType_18168_AttributeUpText,abpN,h唤醒体属性类型_ActorAttrType_A.csv,35,ActorAttrType,AttributeUpText,,灵知觉醒等级+{s1},영지 각성 레벨 +{s1}
ActorAttrType_18168_AttributeDesc,abpM,h唤醒体属性类型_ActorAttrType_A.csv,35,ActorAttrType,AttributeDesc,,灵知觉醒等级,영지 각성 레벨
ActorAttrType_18160_Text,abpq,h唤醒体属性类型_ActorAttrType_A.csv,36,ActorAttrType,Text,,技能1等级,스킬1 레벨
ActorAttrType_18160_AttributeUpText,abpp,h唤醒体属性类型_ActorAttrType_A.csv,36,ActorAttrType,AttributeUpText,,技能1等级+{s1},스킬1 레벨 +{s1}
ActorAttrType_18160_AttributeDesc,abpo,h唤醒体属性类型_ActorAttrType_A.csv,36,ActorAttrType,AttributeDesc,,技能1等级,스킬1 레벨
ActorAttrType_18121_Text,abng,h唤醒体属性类型_ActorAttrType_A.csv,37,ActorAttrType,Text,,技能2等级,스킬2 레벨
ActorAttrType_18121_AttributeUpText,abnf,h唤醒体属性类型_ActorAttrType_A.csv,37,ActorAttrType,AttributeUpText,,技能2等级+{s1},스킬2 레벨 +{s1}
ActorAttrType_18121_AttributeDesc,abne,h唤醒体属性类型_ActorAttrType_A.csv,37,ActorAttrType,AttributeDesc,,技能2等级,스킬2 레벨
ActorAttrType_18108_Text,abmt,h唤醒体属性类型_ActorAttrType_A.csv,38,ActorAttrType,Text,,体质,체력
ActorAttrType_18149_Text,aboM,h唤醒体属性类型_ActorAttrType_A.csv,39,ActorAttrType,Text,,体质提升,체력 상승
ActorAttrType_18103_Text,abme,h唤醒体属性类型_ActorAttrType_A.csv,40,ActorAttrType,Text,,角色护盾,방어막
ActorAttrType_18127_Text,abny,h唤醒体属性类型_ActorAttrType_A.csv,41,ActorAttrType,Text,,生命,HP
ActorAttrType_18135_Text,abnW,h唤醒体属性类型_ActorAttrType_A.csv,42,ActorAttrType,Text,,角色当前狂气,현재 광기
ActorAttrType_18158_Text,abpk,h唤醒体属性类型_ActorAttrType_A.csv,43,ActorAttrType,Text,,造成伤害固定值修正,피해 고정값 보정
ActorAttrType_18162_Text,abpw,h唤醒体属性类型_ActorAttrType_A.csv,44,ActorAttrType,Text,,伤害提高,피해 보정
ActorAttrType_18123_Text,abnm,h唤醒体属性类型_ActorAttrType_A.csv,45,ActorAttrType,Text,,伤害次数固定值修正,피해 횟수 보정
ActorAttrType_18148_Text,aboJ,h唤醒体属性类型_ActorAttrType_A.csv,46,ActorAttrType,Text,,造成治疗固定值修正,치유 고정값 보정
ActorAttrType_18138_Text,abof,h唤醒体属性类型_ActorAttrType_A.csv,47,ActorAttrType,Text,,治疗提高,치유 보정
ActorAttrType_18124_Text,abnp,h唤醒体属性类型_ActorAttrType_A.csv,48,ActorAttrType,Text,,造成护盾固定值修正,방어막 고정값 보정
ActorAttrType_18106_Text,abmn,h唤醒体属性类型_ActorAttrType_A.csv,49,ActorAttrType,Text,,护盾提高,방어막 보정
ActorAttrType_18152_Text,aboV,h唤醒体属性类型_ActorAttrType_A.csv,50,ActorAttrType,Text,,造成狂气百分比修正,광기 생성량 보정
ActorAttrType_18104_Text,abmh,h唤醒体属性类型_ActorAttrType_A.csv,51,ActorAttrType,Text,,打击卡伤害百分比修正,타격 피해 보정
ActorAttrType_18109_Text,abmw,h唤醒体属性类型_ActorAttrType_A.csv,52,ActorAttrType,Text,,卡牌伤害百分比修正,카드 피해 보정
ActorAttrType_18143_Text,abou,h唤醒体属性类型_ActorAttrType_A.csv,53,ActorAttrType,Text,,狂气爆发伤害百分比修正,광기 폭발 피해 보정
ActorAttrType_18150_Text,aboP,h唤醒体属性类型_ActorAttrType_A.csv,54,ActorAttrType,Text,,虚弱百分比修正,약화 비율 보정
ActorAttrType_18110_Text,abmz,h唤醒体属性类型_ActorAttrType_A.csv,55,ActorAttrType,Text,,脆弱百分比修正,손상 비율 보정
ActorAttrType_18136_Text,abnZ,h唤醒体属性类型_ActorAttrType_A.csv,56,ActorAttrType,Text,,承受伤害固定值修正,받는 피해 고정값 보정
ActorAttrType_18119_Text,abna,h唤醒体属性类型_ActorAttrType_A.csv,57,ActorAttrType,Text,,承受伤害百分比修正,받는 피해 보정
ActorAttrType_18146_Text,aboD,h唤醒体属性类型_ActorAttrType_A.csv,58,ActorAttrType,Text,,承受治疗固定值修正,받는 치유 고정값 보정
ActorAttrType_18164_Text,abpC,h唤醒体属性类型_ActorAttrType_A.csv,59,ActorAttrType,Text,,承受治疗百分比修正,받는 치유 보정
ActorAttrType_18125_Text,abns,h唤醒体属性类型_ActorAttrType_A.csv,60,ActorAttrType,Text,,承受护盾固定值修正,받는 방어막 고정값 보정
ActorAttrType_18111_Text,abmC,h唤醒体属性类型_ActorAttrType_A.csv,61,ActorAttrType,Text,,承受护盾百分比修正,받는 방어막 보정
ActorAttrType_18156_Text,abpe,h唤醒体属性类型_ActorAttrType_A.csv,62,ActorAttrType,Text,,承受狂气固定值修正,받는 광기 생성량 고정값 보정
ActorAttrType_18133_Text,abnQ,h唤醒体属性类型_ActorAttrType_A.csv,63,ActorAttrType,Text,,承受狂气百分比修正,받는 광기 생성량 보정
ActorAttrType_18166_Text,abpI,h唤醒体属性类型_ActorAttrType_A.csv,64,ActorAttrType,Text,,易伤百分比修正,취약 비율 보정
ActorAttrType_18132_Text,abnN,h唤醒体属性类型_ActorAttrType_A.csv,66,ActorAttrType,Text,,启灵等级,계령 등급
ActorAttrType_18161_Text,abpt,h唤醒体属性类型_ActorAttrType_A.csv,67,ActorAttrType,Text,,等级,레벨
ActorAttrType_18140_Text,abol,h唤醒体属性类型_ActorAttrType_A.csv,69,ActorAttrType,Text,,死亡抵抗次数,죽음 저항 횟수
ActorAttrType_18134_Text,abnT,h唤醒体属性类型_ActorAttrType_A.csv,70,ActorAttrType,Text,,胚胎融合上限,배아 융합 최대치
ActorAttrType_18130_Text,abnH,h唤醒体属性类型_ActorAttrType_A.csv,71,ActorAttrType,Text,,等级,레벨
ActorAttrType_18165_Text,abpF,h唤醒体属性类型_ActorAttrType_A.csv,72,ActorAttrType,Text,,最大算力,최대 산출력
ActorAttrType_18118_Text,abmX,h唤醒体属性类型_ActorAttrType_A.csv,73,ActorAttrType,Text,,超维卡槽数,초차원 공간 슬롯 개수
ActorAttrType_18154_Text,aboY,h唤醒体属性类型_ActorAttrType_A.csv,74,ActorAttrType,Text,,触腕上限,최대 촉수 수량
ActorAttrType_18117_Text,abmU,h唤醒体属性类型_ActorAttrType_A.csv,75,ActorAttrType,Text,,触腕伤害,촉수 피해
ActorAttrType_18163_Text,abpz,h唤醒体属性类型_ActorAttrType_A.csv,76,ActorAttrType,Text,,触腕数量,촉수 수량
ActorAttrType_18157_Text,abph,h唤醒体属性类型_ActorAttrType_A.csv,77,ActorAttrType,Text,,隐藏意图,의도 숨김
AwakerBreakThrough_唤醒体@知者_BreakthroughConditionDescription_1,aslk,h唤醒体突破_AwakerBreakThrough_A_M.csv,8,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,조사 작전 제1장 완료
AwakerBreakThrough_唤醒体@知者_BreakthroughConditionDescription_2,asll,h唤醒体突破_AwakerBreakThrough_A_M.csv,9,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@知者_BreakthroughConditionDescription_3,aslm,h唤醒体突破_AwakerBreakThrough_A_M.csv,10,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@知者_BreakthroughConditionDescription_4,asln,h唤醒体突破_AwakerBreakThrough_A_M.csv,11,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@知者_BreakthroughConditionDescription_5,aslo,h唤醒体突破_AwakerBreakThrough_A_M.csv,12,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@美德骑士_BreakthroughConditionDescription_1,asps,h唤醒体突破_AwakerBreakThrough_A_M.csv,14,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,조사 작전 제1장 완료
AwakerBreakThrough_唤醒体@美德骑士_BreakthroughConditionDescription_2,aspt,h唤醒体突破_AwakerBreakThrough_A_M.csv,15,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@美德骑士_BreakthroughConditionDescription_3,aspu,h唤醒体突破_AwakerBreakThrough_A_M.csv,16,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@美德骑士_BreakthroughConditionDescription_4,aspv,h唤醒体突破_AwakerBreakThrough_A_M.csv,17,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@美德骑士_BreakthroughConditionDescription_5,aspw,h唤醒体突破_AwakerBreakThrough_A_M.csv,18,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@鲸跃_BreakthroughConditionDescription_1,astA,h唤醒体突破_AwakerBreakThrough_A_M.csv,20,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,조사 작전 제1장 완료
AwakerBreakThrough_唤醒体@鲸跃_BreakthroughConditionDescription_2,astB,h唤醒体突破_AwakerBreakThrough_A_M.csv,21,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@鲸跃_BreakthroughConditionDescription_3,astC,h唤醒体突破_AwakerBreakThrough_A_M.csv,22,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@鲸跃_BreakthroughConditionDescription_4,astD,h唤醒体突破_AwakerBreakThrough_A_M.csv,23,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@鲸跃_BreakthroughConditionDescription_5,astE,h唤醒体突破_AwakerBreakThrough_A_M.csv,24,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@缸中之脑_BreakthroughConditionDescription_1,asoU,h唤醒体突破_AwakerBreakThrough_A_M.csv,26,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,조사 작전 제1장 완료
AwakerBreakThrough_唤醒体@缸中之脑_BreakthroughConditionDescription_2,asoV,h唤醒体突破_AwakerBreakThrough_A_M.csv,27,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@缸中之脑_BreakthroughConditionDescription_3,asoW,h唤醒体突破_AwakerBreakThrough_A_M.csv,28,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@缸中之脑_BreakthroughConditionDescription_4,asoX,h唤醒体突破_AwakerBreakThrough_A_M.csv,29,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
AwakerBreakThrough_唤醒体@缸中之脑_BreakthroughConditionDescription_5,asoY,h唤醒体突破_AwakerBreakThrough_A_M.csv,30,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,승격 조건 중 하나 이상을 만족하면 승격 가능
